ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl
AIS,2018-19,ANT_1000_East_B-C,0.0,1.235178876150695,199.0,470.8408669433347,4348,67.03340535351403,-71.98293367383351,2019-01-06T18:40:40Z,67.03157509686508,67.0351281013,-71.98670477628761,-71.9791729913991,2,142,gt1l,strong,1,0.0,0.0,ATL03_20190106183451_01420210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt1l_0001,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt1l_0001.h5,AIS_East,B-C,1.2418094949351828
AIS,2018-19,ANT_1000_East_B-C,0.0,2.7361979834799506,288.0,308.468976440405,1928,67.62120421580448,-70.50364439614353,2019-01-06T18:40:17Z,67.61975593680489,67.62261046422957,-70.50741711854248,-70.49988660402713,2,142,gt1r,weak,2,0.0,0.0,ATL03_20190106183451_01420210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt1r_0002,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt1r_0002.h5,AIS_East,B-C,2.78951481091502
AIS,2018-19,ANT_1000_East_B-C,0.0,1.0950017869274786,171.0,370.8935761718506,4008,67.52573908545672,-70.52267105059698,2019-01-06T18:40:17Z,67.52430200599551,67.52716854484201,-70.52644560804326,-70.51890116917728,2,142,gt2l,strong,3,0.0,0.0,ATL03_20190106183451_01420210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt2l_0004,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt2l_0004.h5,AIS_East,B-C,1.104040496613919
AIS,2018-19,ANT_1000_East_B-C,0.0,1.622932467249944,251.0,370.9494216308345,1762,67.52302731183434,-70.52256376894532,2019-01-06T18:40:17Z,67.52156985629222,67.52446234148876,-70.52635112480283,-70.51881756722382,2,142,gt2r,weak,4,0.0,0.0,ATL03_20190106183451_01420210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt2r_0006,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt2r_0006.h5,AIS_East,B-C,1.6818735835470933
AIS,2018-19,ANT_1000_East_B-C,0.0,1.3742357655554336,657.0,370.8362905273189,2810,67.49926215935179,-70.58476346106801,2019-01-06T18:40:18Z,67.49710575809357,67.50141219850673,-70.59041732937716,-70.5791119540917,2,142,gt2r,weak,4,0.0,0.0,ATL03_20190106183451_01420210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt2r_0007,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190106183451_01420210_006_02_gt2r_0007.h5,AIS_East,B-C,1.408239540803984
AIS,2018-19,ANT_1000_East_B-C,0.0,0.9134939088807642,222.0,128.77395983887112,6212,67.90469909111201,-72.1488223580265,2019-01-07T07:24:24Z,67.90306234241208,67.90636367163363,-72.15260700995603,-72.1450815097113,2,150,gt2l,strong,3,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt2l_0005,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt2l_0005.h5,AIS_East,B-C,0.915703181278309
AIS,2018-19,ANT_1000_East_B-C,0.0,1.4171250406511882,219.0,156.9874559326211,6140,68.10186990624459,-72.58403608618698,2019-01-07T07:24:18Z,68.10015780747727,68.10358163834626,-72.58779523317043,-72.5802745329762,2,150,gt2r,weak,4,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt2r_0007,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt2r_0007.h5,AIS_East,B-C,1.4242953025143072
AIS,2018-19,ANT_1000_East_B-C,0.0,1.8448086376583648,775.0,128.80149279785545,9963,67.90608472441255,-72.14556913801945,2019-01-07T07:24:25Z,67.90304337271577,67.90913049244831,-72.15246980600884,-72.13867765871765,2,150,gt2r,weak,4,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt2r_0009,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt2r_0009.h5,AIS_East,B-C,1.8660503234237664
AIS,2018-19,ANT_1000_East_B-C,0.0,2.7889956945398664,413.0,589.967790039038,15622,68.23757427393866,-72.66414572970965,2019-01-07T07:24:16Z,68.23522543374308,68.23989868090555,-72.66914693327963,-72.65909829544418,2,150,gt3l,strong,5,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0011,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0011.h5,AIS_East,B-C,1.980241375577718
AIS,2018-19,ANT_1000_East_B-C,0.0,1.4068559709944788,190.0,131.29919946289445,6173,67.98922144670416,-72.11598039455123,2019-01-07T07:24:25Z,67.98754046077458,67.99090026171768,-72.11974129037633,-72.11221654163448,2,150,gt3l,strong,5,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0014,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0014.h5,AIS_East,B-C,1.4088772048257319
AIS,2018-19,ANT_1000_East_B-C,0.0,1.8626661868643768,723.0,119.1151774292031,27498,67.93467445562412,-71.9917750542019,2019-01-07T07:24:27Z,67.93191033599155,67.93743637215623,-71.99803817078401,-71.98551025064134,2,150,gt3l,strong,5,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0015,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0015.h5,AIS_East,B-C,1.8032849914631315
AIS,2018-19,ANT_1000_East_B-C,0.0,1.503547144008649,192.0,89.20185107422256,6532,67.87693569272315,-71.85880273649549,2019-01-07T07:24:29Z,67.87529415023849,67.87857475047483,-71.86256979615021,-71.85503914114818,2,150,gt3l,strong,5,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0016,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0016.h5,AIS_East,B-C,1.5003852264523643
AIS,2018-19,ANT_1000_East_B-C,0.0,2.5333629003782145,697.0,119.12030247497944,11885,67.9375449789755,-71.99167294277439,2019-01-07T07:24:27Z,67.93479972350526,67.94028227154364,-71.99794229738333,-71.98539775719252,2,150,gt3r,weak,6,0.0,0.0,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3r_0020,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3r_0020.h5,AIS_East,B-C,1.8173998055988576
AIS,2018-19,ANT_1000_East_B-C,2.151772618423047e-06,6.310770978970624,457.0,19.13923539733988,10118,72.77858615656689,-70.05342506346511,2019-01-08T06:59:18Z,72.7767426209484,72.78043302868838,-70.05845870380544,-70.04841603303629,2,165,gt2r,weak,4,1.1517726184230468e-05,0.0,ATL03_20190108065655_01650212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190108065655_01650212_006_02_gt2r_0003,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190108065655_01650212_006_02_gt2r_0003.h5,AIS_East,B-C,10.60226429580568
AIS,2018-19,ANT_1000_East_B-C,0.0,1.9798677183628448,191.0,18.9057630004893,5123,72.77651801776517,-70.04778651283777,2019-01-08T06:59:18Z,72.77490583677346,72.77812566043421,-70.0521760843227,-70.04339204745803,2,165,gt2r,weak,4,0.0,0.0,ATL03_20190108065655_01650212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190108065655_01650212_006_02_gt2r_0004,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190108065655_01650212_006_02_gt2r_0004.h5,AIS_East,B-C,1.8561343142731035
AIS,2018-19,ANT_1000_East_B-C,0.0,2.0822265260771773,767.0,23.982398635865277,19444,72.76987933946205,-70.02956126861758,2019-01-08T06:59:19Z,72.76714134127754,72.7726167377408,-70.03710448540416,-70.02202258573064,2,165,gt2r,weak,4,0.0,0.0,ATL03_20190108065655_01650212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190108065655_01650212_006_02_gt2r_0005,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190108065655_01650212_006_02_gt2r_0005.h5,AIS_East,B-C,1.9286886085568786
AIS,2018-19,ANT_1000_East_B-C,0.0,0.7850298253671943,680.0,24.142629898072247,11745,72.72689633992425,-70.04323800765786,2019-01-11T18:06:07Z,72.7248648781675,72.72892850367876,-70.04887212469406,-70.03756908149214,2,218,gt1l,strong,1,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1l_0000,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1l_0000.h5,AIS_East,B-C,
AIS,2018-19,ANT_1000_East_B-C,0.0,1.0323218407996757,254.0,64.76125512695137,2416,72.59150240297598,-70.41266457132457,2019-01-11T18:06:13Z,72.58983027390553,72.59317055859817,-70.41705568300603,-70.40825341075148,2,218,gt1l,strong,1,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1l_0002,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1l_0002.h5,AIS_East,B-C,1.035897421560769
AIS,2018-19,ANT_1000_East_B-C,0.0,3.176154831616542,312.0,115.95512908935927,3381,72.56184164014206,-70.49179870234184,2019-01-11T18:06:14Z,72.56000193146741,72.56350407465459,-70.49619991156634,-70.48740120823405,2,218,gt1l,strong,1,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1l_0003,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1l_0003.h5,AIS_East,B-C,2.815702280368056
AIS,2018-19,ANT_1000_East_B-C,0.0,1.1107787474189466,507.0,24.216096023560475,2345,72.72389797681382,-70.04439663941287,2019-01-11T18:06:07Z,72.72185232065249,72.72594511196895,-70.05005278198243,-70.03875585043778,2,218,gt1r,weak,2,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1r_0004,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1r_0004.h5,AIS_East,B-C,1.184334458538135
AIS,2018-19,ANT_1000_East_B-C,0.0,2.3439311650180605,882.0,36.95160717010316,5045,72.70837942417825,-70.08713640527402,2019-01-11T18:06:08Z,72.70583441192473,72.71094556225835,-70.09403614258763,-70.08022208791564,2,218,gt1r,weak,2,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1r_0005,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1r_0005.h5,AIS_East,B-C,1.9556188651117894
AIS,2018-19,ANT_1000_East_B-C,0.0,1.7586608684199156,257.0,64.80673791503722,1030,72.58859433917411,-70.41320941960613,2019-01-11T18:06:13Z,72.58715073081622,72.59003961279582,-70.4169808746449,-70.40945350116849,2,218,gt1r,weak,2,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1r_0007,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt1r_0007.h5,AIS_East,B-C,1.7641646802153117
AIS,2018-19,ANT_1000_East_B-C,0.0,1.2016539243556987,398.0,49.9012012939435,3978,72.56379222724408,-70.24445132419191,2019-01-11T18:06:10Z,72.56214758439377,72.56543975454738,-70.24884437327675,-70.24005464725651,2,218,gt2l,strong,3,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2l_0008,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2l_0008.h5,AIS_East,B-C,1.22479509177972
AIS,2018-19,ANT_1000_East_B-C,0.0,1.14814595246318,284.0,54.46582650756657,2326,72.51381390521553,-70.37828396609918,2019-01-11T18:06:12Z,72.5124192909937,72.51523106676505,-70.38202494474471,-70.37448719727149,2,218,gt2l,strong,3,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2l_0009,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2l_0009.h5,AIS_East,B-C,1.1709082157774195
AIS,2018-19,ANT_1000_East_B-C,0.0,0.9749966382190012,394.0,39.67318957519357,1617,72.61036284795861,-70.11112594674968,2019-01-11T18:06:08Z,72.60875108381711,72.61198094367856,-70.11552392209151,-70.10673617380552,2,218,gt2r,weak,4,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0013,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0013.h5,AIS_East,B-C,1.0210725839058303
AIS,2018-19,ANT_1000_East_B-C,2.1132403610728755e-06,1.0963316426596743,217.0,54.12940628051573,1332,72.51633701843164,-70.36429351466901,2019-01-11T18:06:12Z,72.51492588920017,72.5177394740569,-70.36806825292565,-70.36053314409646,2,218,gt2r,weak,4,1.1132403610728756e-05,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0016,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0016.h5,AIS_East,B-C,1.1012302688352504
AIS,2018-19,ANT_1000_East_B-C,0.0,3.0848398013541574,1514.0,79.49674655914683,12773,72.40590052733299,-70.65511426278427,2019-01-11T18:06:17Z,72.40229314002748,72.40959233766613,-70.66453895681587,-70.64568356734651,2,218,gt2r,weak,4,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0018,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0018.h5,AIS_East,B-C,3.2029979754972127
AIS,2018-19,ANT_1000_East_B-C,0.0,2.63447000903961,411.0,224.2667418212929,2159,72.36917635884603,-70.75055187330771,2019-01-11T18:06:18Z,72.36686254225556,72.37140076609445,-70.75620540872441,-70.74491431939612,2,218,gt2r,weak,4,0.0,0.0,ATL03_20190111180049_02180210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0019,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190111180049_02180210_006_02_gt2r_0019.h5,AIS_East,B-C,2.19605156380377
AIS,2018-19,ANT_1000_East_B-C,0.0,2.2749451235595544,163.0,322.7956896972412,7022,66.72582696162667,-73.19999476604589,2019-01-15T07:07:21Z,66.72398465316058,66.72769422454043,-73.2037643627193,-73.19623876244222,2,272,gt1l,strong,1,0.0,0.0,ATL03_20190115070548_02720212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt1l_0001,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt1l_0001.h5,AIS_East,B-C,1.8442278791225477
AIS,2018-19,ANT_1000_East_B-C,0.0,2.9732510200194886,178.0,326.68107788083483,6368,66.72283049386041,-73.19372178047992,2019-01-15T07:07:21Z,66.72100205846642,66.72466144480279,-73.19749663177096,-73.18996898951222,2,272,gt1l,strong,1,0.0,0.0,ATL03_20190115070548_02720212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt1l_0002,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt1l_0002.h5,AIS_East,B-C,2.981058211479937
AIS,2018-19,ANT_1000_East_B-C,0.0,2.443479548250097,405.0,466.6692839965575,13683,66.93857048041929,-73.41948362379392,2019-01-15T07:07:17Z,66.93518342762052,66.94197765632033,-73.42638637097407,-73.41259639681164,2,272,gt2l,strong,3,0.0,0.0,ATL03_20190115070548_02720212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt2l_0006,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt2l_0006.h5,AIS_East,B-C,2.472509599530577
AIS,2018-19,ANT_1000_East_B-C,0.0,2.5419478827029853,261.0,226.3330789794961,6950,66.74350255828764,-73.01708293588601,2019-01-15T07:07:24Z,66.74140210105124,66.7455928250487,-73.02146530912212,-73.01268509303617,2,272,gt2l,strong,3,0.0,0.0,ATL03_20190115070548_02720212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt2l_0008,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt2l_0008.h5,AIS_East,B-C,2.51910818571673
AIS,2018-19,ANT_1000_East_B-C,0.0,4.238451173712345,680.0,255.3431986084023,17554,66.97673170617577,-73.28186096503923,2019-01-15T07:07:19Z,66.97302447770454,66.98043531026902,-73.28936824392551,-73.27432692003782,2,272,gt3l,strong,5,0.0,0.0,ATL03_20190115070548_02720212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt3l_0010,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115070548_02720212_006_02_gt3l_0010.h5,AIS_East,B-C,2.2169690668440283
AIS,2018-19,ANT_1000_East_B-C,0.0,2.325539265806156,478.0,69.65873968506207,6875,71.75292701911242,-70.5725031824812,2019-01-15T17:57:51Z,71.7512446858791,71.75462535615206,-70.57689506601699,-70.56810917835773,2,279,gt1l,strong,1,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1l_0000,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1l_0000.h5,AIS_East,B-C,1.9332359205880059
AIS,2018-19,ANT_1000_East_B-C,0.0,2.77734274332113,719.0,98.30426387787244,4419,71.83999126078257,-70.33184138451773,2019-01-15T17:57:47Z,71.83765265931194,71.84235081960078,-70.33811186550534,-70.32556156585088,2,279,gt1r,weak,2,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1r_0003,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1r_0003.h5,AIS_East,B-C,2.7879723049291916
AIS,2018-19,ANT_1000_East_B-C,0.0,1.3039553064482254,211.0,96.59376556396872,1376,71.5021544440644,-71.21348408077151,2019-01-15T17:58:01Z,71.50061047216373,71.50366041955878,-71.21728822083098,-71.2097704943218,2,279,gt1r,weak,2,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1r_0006,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt1r_0006.h5,AIS_East,B-C,1.3055734282662264
AIS,2018-19,ANT_1000_East_B-C,0.0,2.179897639402795,967.0,66.78468148804166,11819,71.47121444115137,-71.06175415722026,2019-01-15T17:57:58Z,71.46775652147552,71.47467548514118,-71.07052841094195,-71.05296519780653,2,279,gt2l,strong,3,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0010,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0010.h5,AIS_East,B-C,2.326763729781051
AIS,2018-19,ANT_1000_East_B-C,0.0,3.001108957150894,177.0,59.28746221923646,4552,71.45428176504907,-71.1045454293929,2019-01-15T17:57:59Z,71.45231977558232,71.45633629789256,-71.10946683222268,-71.09943017469179,2,279,gt2l,strong,3,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0011,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0011.h5,AIS_East,B-C,2.531946828526301
AIS,2018-19,ANT_1000_East_B-C,0.0,0.886196122449907,233.0,84.41165405273816,6330,71.40399364575237,-71.22997457162465,2019-01-15T17:58:01Z,71.40247299240856,71.40551998251414,-71.23374098157682,-71.22621616510847,2,279,gt2l,strong,3,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0012,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0012.h5,AIS_East,B-C,
AIS,2018-19,ANT_1000_East_B-C,0.0,1.2481548185612923,156.0,80.51613916016012,3161,71.39888703285699,-71.24252627095191,2019-01-15T17:58:01Z,71.39736285972899,71.40042177636316,-71.24627861093722,-71.23876582384817,2,279,gt2l,strong,3,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0013,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0013.h5,AIS_East,B-C,1.253191891286297
AIS,2018-19,ANT_1000_East_B-C,0.0,2.923207048973232,409.0,100.64497833252337,11053,71.35744400329517,-71.34485886296424,2019-01-15T17:58:03Z,71.35513413950348,71.3597672606568,-71.350486004933,-71.33920097546594,2,279,gt2l,strong,3,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0015,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0015.h5,AIS_East,B-C,1.908992092866151
AIS,2018-19,ANT_1000_East_B-C,0.0,2.328769683424781,218.0,59.28866003417789,1585,71.45123552052017,-71.10504668718721,2019-01-15T17:58:00Z,71.44901236086244,71.45355790600003,-71.11057349203492,-71.09928233636799,2,279,gt2r,weak,4,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0022,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0022.h5,AIS_East,B-C,2.32531756390009
AIS,2018-19,ANT_1000_East_B-C,0.0,2.1238179210875536,365.0,100.935716064457,4231,71.42472940430198,-71.1714441733161,2019-01-15T17:58:01Z,71.42297271730841,71.42645873167508,-71.17585963010909,-71.16708191104627,2,279,gt2r,weak,4,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0023,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0023.h5,AIS_East,B-C,1.9266270752633412
AIS,2018-19,ANT_1000_East_B-C,0.0,1.248537648954915,201.0,80.4503634033241,1351,71.39607409368553,-71.24237749130498,2019-01-15T17:58:02Z,71.394538356488,71.39759492932092,-71.24615133295188,-71.23862467550498,2,279,gt2r,weak,4,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0025,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0025.h5,AIS_East,B-C,1.2470601771163485
AIS,2018-19,ANT_1000_East_B-C,0.0,1.174628530144883,174.0,77.40158142090235,1232,71.39301076014897,-71.24993053950297,2019-01-15T17:58:02Z,71.39149552824615,71.39453678751391,-71.25369026520112,-71.2461572480635,2,279,gt2r,weak,4,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0026,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0026.h5,AIS_East,B-C,1.2062740188675185
AIS,2018-19,ANT_1000_East_B-C,0.0,1.5954604822767198,390.0,125.12483953857831,1630,71.2979426156711,-71.48277981002781,2019-01-15T17:58:06Z,71.29613866023547,71.29973744463916,-71.48717166068239,-71.47840224806443,2,279,gt2r,weak,4,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0029,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2r_0029.h5,AIS_East,B-C,1.640769194808213
AIS,2018-19,ANT_1000_East_B-C,0.0,2.6072187484997165,117.0,56.108704437254026,3365,71.28437280724908,-71.29131937818528,2019-01-15T17:58:02Z,71.28285094524311,71.285919450649,-71.29506910595576,-71.28754246476107,2,279,gt3l,strong,5,0.0,0.0,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt3l_0030,data/lakes/lake_10000000_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt3l_0030.h5,AIS_East,B-C,2.6030382204607574
