,lake_idx,ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl,qual_nonzero,count_nnz,geometry,intersects_with_extent,extent_idxs
0,0,GrIS,2019,GRE_2000_CW,69.88740699471913,9.64388959192204,1976.0,1465.033137451171,10215,-47.76897015293605,69.32523288285523,2019-08-10T04:05:47Z,-47.773082233558185,-47.76486067405239,69.31323655407664,69.33724224846789,4,658,gt3l,strong,5,0.9064336284373348,77.00066550437523,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3l_0011,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_03011259_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3l_0011.h5,,CW,9.66800237267061,good data,1,"LINESTRING (-109251.91409975418 -2261812.6312916465, -109427.75999282877 -2259373.960248188)",True,[3417]
1,1,GrIS,2019,GRE_2000_CW,64.11320371733075,10.971290752732756,1166.0,1140.253462890624,4982,-49.03576908626376,68.44978741398859,2019-08-18T03:48:56Z,-49.03840047210032,-49.03312739286867,68.44157377204684,68.4580017657161,4,780,gt3l,strong,5,0.8198318491216833,78.10191636474377,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3l_0015,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_03588680_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3l_0015.h5,,CW,11.002959413547313,good data,1,"LINESTRING (-166150.13270847156 -2356171.4068649574, -166224.24278407413 -2354595.447505584)",True,[8577]
2,2,GrIS,2019,GRE_2000_CW,58.07241170689351,12.271815236311292,1562.0,1185.2882958984364,4292,-48.43156823586308,68.98190601168301,2019-08-14T03:57:22Z,-48.43474074808788,-48.42840291950946,68.97243615582116,68.99139960514574,4,719,gt3l,strong,5,0.6385670925348733,90.84033028396196,ATL03_20190814035453_07190403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt3l_0013,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_04192759_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt3l_0013.h5,,CW,12.300811818489397,good data,1,"LINESTRING (-137709.96648812163 -2298570.656977197, -137826.90629252305 -2296602.9247810408)",True,[5067]
3,3,GrIS,2019,GRE_2000_CW,55.23641274822968,10.936301139003636,998.0,1261.007606079101,5008,-49.02446563110955,69.73855817234877,2019-07-16T05:21:21Z,-49.02699930665639,-49.02193923346649,69.73161152601183,69.74550446135282,4,277,gt1l,strong,1,0.8574791777877322,64.31645466679375,ATL03_20190716051841_02770403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt1l_0000,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_04476359_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt1l_0000.h5,,CW,10.96352079544848,good data,1,"LINESTRING (-155563.3387985113 -2212334.069823488, -155640.8168269594 -2210935.0859264685)",True,[8710]
4,4,GrIS,2019,GRE_2000_CW,41.03565480339669,8.154317381414806,1673.0,1465.0226201171854,2144,-47.76668111840456,69.32505305919972,2019-08-10T04:05:47Z,-47.770797807143005,-47.762570293435616,69.313059924443,69.3370695230327,4,658,gt3r,weak,6,0.6285732924818441,65.18276410493675,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0014,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_05896435_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0014.h5,,CW,8.176414880000621,good data,1,"LINESTRING (-109159.52366598701 -2261874.695421789, -109317.60659305863 -2259685.8993333466)",True,[3417]
5,5,GrIS,2019,GRE_2000_CW,37.54956858949473,4.921429582591282,654.0,1440.6047802734367,3879,-48.9917802714981,70.32912847731731,2019-08-14T03:57:44Z,-48.994148469570405,-48.98942070454356,70.3228238921323,70.33544331090805,4,719,gt2l,strong,3,0.7138504863411809,52.50071023394392,ATL03_20190814035453_07190403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt2l_0009,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_06245043_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt2l_0009.h5,,CW,4.930489087785002,good data,1,"LINESTRING (-149726.55488900992 -2146511.613635179, -149785.20386093142 -2145459.3047047313)",True,[8695]
6,6,GrIS,2019,GRE_2000_CW,31.84154163100009,7.045779570625462,959.0,1126.2244455566383,10530,-49.55684447341383,70.22125400478102,2019-06-17T06:45:38Z,-49.55972193279551,-49.55396822954414,70.21368830297808,70.2288453083479,3,1222,gt1l,strong,1,0.9058546287133904,35.050441491710515,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0007,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_06815846_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0007.h5,,CW,7.074410766887026,good data,1,"LINESTRING (-171835.89385274932 -2157060.4969271845, -171899.75770468172 -2155702.8330749394)",True,[11768]
7,8,GrIS,2019,GRE_2000_CW,23.60947720289318,5.077851917862192,1796.0,1603.2052554931622,16865,-47.67329676767115,68.45554536483182,2019-08-02T17:07:49Z,-47.676989831695785,-47.669609112516994,68.44416721284112,68.46691899906104,4,544,gt2l,strong,3,0.7859284066878499,29.939856815739155,ATL03_20190802170446_05440405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt2l_0009,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_07639052_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt2l_0009.h5,,CW,5.092755492456607,good data,1,"LINESTRING (-109919.8081328024 -2356970.7627666816, -110283.15868096259 -2359151.5895464723)",True,"[2601, 2755]"
8,9,GrIS,2019,GRE_2000_CW,23.385280090833497,15.021371606561768,1593.0,1200.5881027832015,6192,-48.57110479111916,68.90640144440698,2019-07-16T05:21:08Z,-48.574404776495086,-48.56781733694216,68.89629948014911,68.9165271443183,4,277,gt3l,strong,5,0.578636449431155,40.31376234801521,ATL03_20190716051841_02770403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3l_0014,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_07661472_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3l_0014.h5,,CW,15.05969866547364,good data,1,"LINESTRING (-143837.22627011745 -2306645.6307736915, -143946.00985703515 -2304646.9489204637)",True,"[5304, 6048, 6050]"
9,10,GrIS,2019,GRE_2000_CW,21.54437364877421,10.476864220825432,968.0,1261.1186198730436,1310,-49.02256302897794,69.73899939822877,2019-07-16T05:21:21Z,-49.02533425343724,-49.01978517566885,69.73142482673921,69.74655895106392,4,277,gt1r,weak,2,0.5416183566029792,39.67704155649761,ATL03_20190716051841_02770403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt1r_0001,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_07845563_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt1r_0001.h5,,CW,10.502288745782147,good data,1,"LINESTRING (-155484.8423475451 -2212306.761012614, -155562.06904201125 -2210937.832696993)",True,[8710]
10,11,GrIS,2019,GRE_2000_CW,21.323943591036347,10.991833874875114,2123.0,1157.8207737731911,23023,-48.99488198077168,68.63068076286308,2019-06-17T06:45:13Z,-48.99910421046142,-48.99069021204158,68.61805804371272,68.64333809066098,3,1222,gt1l,strong,1,0.7818641172175556,27.172860325549035,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0001,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_07867606_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0001.h5,,CW,11.055836927848963,good data,1,"LINESTRING (-163028.40767643522 -2336559.712676942, -163157.8081457898 -2334026.831481665)",True,"[8343, 8432, 8434]"
11,12,GrIS,2019,GRE_2000_CW,21.204062584131428,5.358200269345764,1445.0,1383.646327636717,3030,-47.96350383973338,68.9368567225525,2019-07-12T05:29:26Z,-47.96672956467703,-47.960279332447016,68.92738485403076,68.9463359237377,4,216,gt1r,weak,2,0.54512862455745,38.79664321867697,ATL03_20190712052659_02160403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt1r_0002,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_07879594_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt1r_0002.h5,,CW,5.3799942002887855,good data,1,"LINESTRING (-119195.03031141455 -2304526.3232282554, -119324.6870799372 -2302679.682972274)",True,[3992]
12,13,GrIS,2019,GRE_2000_CW,20.70408897183089,7.719919110202382,1048.0,1126.21246520996,4473,-49.554916971843,70.22230292144536,2019-06-17T06:45:39Z,-49.55777939829596,-49.55203456194339,70.21473375763902,70.22988377454061,3,1222,gt1r,weak,2,0.6915016582470552,29.8403324946316,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1r_0016,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_07929591_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1r_0016.h5,,CW,7.739416743858844,good data,1,"LINESTRING (-171750.8110559896 -2157026.660141678, -171818.38159171888 -2155579.1326641366)",True,[11768]
13,14,GrIS,2019,GRE_2000_CW,20.52458083157195,9.905457151142745,1040.0,1146.4487442626937,7897,-49.1202122489368,69.53422194822983,2019-07-12T18:14:37Z,-49.122831675599215,-49.11760391077621,69.52662585496842,69.54178871322615,4,224,gt3l,strong,5,0.777378905610947,26.301947189408057,ATL03_20190712181153_02240405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190712181153_02240405_006_02_gt3l_0001,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_07947542_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190712181153_02240405_006_02_gt3l_0001.h5,,CW,9.944629584383003,good data,1,"LINESTRING (-160804.3828713069 -2233455.9225472705, -161079.84502547962 -2234871.470444809)",True,[9226]
14,16,GrIS,2019,GRE_2000_CW,17.64383123171242,6.9717276669372295,602.0,1615.847738281248,6076,-47.56223647289406,68.46271394972914,2019-08-10T04:05:33Z,-47.56409002939042,-47.56040667314809,68.4570448479347,68.46841420853883,4,658,gt2l,strong,3,0.5810979766745444,30.262397247893965,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt2l_0004,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08235617_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt2l_0004.h5,,CW,6.98763905590629,good data,1,"LINESTRING (-105461.4238784549 -2357922.718846706, -105536.5828395078 -2356915.570697413)",True,[2032]
15,17,GrIS,2019,GRE_2000_CW,17.63051796938266,18.762150271093795,1286.0,1167.5348779296858,3382,-48.74975806293797,69.43008762004862,2019-08-14T03:57:29Z,-48.75287083458225,-48.74663599843756,69.42123905328673,69.43892148694697,4,719,gt1l,strong,1,0.4673938605500017,37.62009488461764,ATL03_20190814035453_07190403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt1l_0002,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08236948_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt1l_0002.h5,,CW,18.822736463252305,good data,1,"LINESTRING (-147198.74129755338 -2247621.556914468, -147296.1752440855 -2245931.2469639005)",True,[6753]
16,18,GrIS,2019,GRE_2000_CW,17.50202148037499,12.890338382581504,840.0,1519.8429716796868,1023,-47.58746733629605,68.79092972788831,2019-08-10T04:05:39Z,-47.589546696385405,-47.58538761612548,68.78461657552228,68.79725172335644,4,658,gt3r,weak,6,0.4328732003383321,40.33127907642474,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0012,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08249798_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0012.h5,,CW,12.92370768739116,good data,1,"LINESTRING (-104830.54358737369 -2321273.7256743903, -104921.95790463316 -2320032.4049921916)",True,[2356]
17,20,GrIS,2019,GRE_2000_CW,14.312774430742834,15.106286761283354,1763.0,1210.623119506835,6781,-48.56035262603881,68.87353677532278,2019-07-16T05:21:07Z,-48.56410313927043,-48.556595840012456,68.86216773132556,68.88490957169594,4,277,gt3l,strong,5,0.6029418747123086,23.637838840905843,ATL03_20190716051841_02770403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3l_0013,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08568723_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3l_0013.h5,,CW,15.157055223237574,good data,1,"LINESTRING (-143627.2011837748 -2310415.102193908, -143749.63935807222 -2308246.116553349)",True,[5826]
18,21,GrIS,2019,GRE_2000_CW,13.662894340954049,6.423105669756315,714.0,1083.850042236326,3511,-49.20635769537864,69.48900037592011,2019-06-17T06:45:27Z,-49.2087809135604,-49.2039073152084,69.48201773372831,69.49592088850218,3,1222,gt2l,strong,3,0.5977716556741428,22.75599467843463,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0021,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08633711_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0021.h5,,CW,6.424553132886725,good data,1,"LINESTRING (-164637.4425695785 -2239527.705711208, -164691.98143909115 -2238412.259813882)",True,[9631]
19,22,GrIS,2019,GRE_2000_CW,12.946209103590649,12.98005471745697,1670.0,1383.609130126951,14920,-47.96565498988521,68.93704621742532,2019-07-12T05:29:26Z,-47.96930834560413,-47.96200355621897,68.92631385676019,68.94778329578817,4,216,gt1l,strong,1,0.5266709720138771,24.48074202697708,ATL03_20190712052659_02160403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt1l_0000,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08705379_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt1l_0000.h5,,CW,13.016440576148524,good data,1,"LINESTRING (-119270.57328647505 -2304646.47053947, -119415.3851215311 -2302574.5812275056)",True,[3992]
20,23,GrIS,2019,GRE_2000_CW,12.252151846395654,3.816873151275985,1053.0,1550.4155826416,13322,-47.71379604512671,68.57589665179565,2019-08-02T17:07:47Z,-47.71626462966738,-47.71131807778523,68.56831727065438,68.5834835079942,4,544,gt3l,strong,5,0.709254727285973,17.174441227718955,ATL03_20190802170446_05440405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt3l_0017,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08774785_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt3l_0017.h5,,CW,3.840294759473872,good data,1,"LINESTRING (-111001.6258076262 -2343745.290914186, -111242.5781804559 -2345186.818453752)",True,[2872]
21,26,GrIS,2019,GRE_2000_CW,11.80546721629069,20.74631660358379,1674.0,1355.6099086914046,10969,-50.11047540214759,70.98048427277789,2019-08-18T03:49:36Z,-50.11476221072592,-50.1061840942868,70.96975709013576,70.99120623837776,4,780,gt1l,strong,1,0.4761964435986801,24.6906498851151,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt1l_0001,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08819453_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt1l_0001.h5,,CW,20.661402588987247,good data,1,"LINESTRING (-185120.44409090502 -2071474.1959968046, -185205.1192216623 -2069406.8889994402)",True,[17913]
22,27,GrIS,2019,GRE_2000_CW,11.417907216488436,3.7511966764255487,1005.0,1314.2975406494124,7742,-48.28594209614358,68.8375853689262,2019-06-13T06:53:36Z,-48.28851078880877,-48.28338170556031,68.8300139559655,68.84517800033154,3,1161,gt1l,strong,1,0.6948068584947972,16.332973778476525,ATL03_20190613065109_11610303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt1l_0001,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08858209_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt1l_0001.h5,,CW,3.7680431845665634,good data,1,"LINESTRING (-132808.71425933958 -2314766.7434921586, -132898.84302545857 -2313359.3561003054)",True,"[4829, 4831, 4844]"
23,28,GrIS,2019,GRE_2000_CW,11.171683822906164,6.482834890940226,815.0,1367.0920541992189,2652,-50.11014913347623,71.02601116145618,2019-07-20T05:13:23Z,-50.11355415319537,-50.10674133778696,71.01864746115857,71.03338139776064,4,338,gt3r,weak,6,0.4380236383561763,25.40416873195064,ATL03_20190720051023_03380403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190720051023_03380403_006_02_gt3r_0005,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08882832_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190720051023_03380403_006_02_gt3r_0005.h5,,CW,7.055424657031616,good data,1,"LINESTRING (-184693.5430331181 -2065978.0494069334, -184742.75818443415 -2064707.3932375244)",True,[17951]
24,29,GrIS,2019,GRE_2000_CW,11.094628962050804,7.254013969870006,589.0,814.4359323730225,11050,-49.36498300216592,69.35510216696454,2019-06-13T19:38:52Z,-49.367012904236965,-49.36294132562158,69.3494100767953,69.36079774474577,3,1169,gt1l,strong,1,0.6671103450609063,16.53062600952141,ATL03_20190613193602_11690305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt1l_0002,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08890537_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt1l_0002.h5,,CW,7.277033289397036,good data,1,"LINESTRING (-171904.86498773826 -2252900.593479261, -172101.59227514148 -2253872.9521774277)",True,[10493]
25,30,GrIS,2019,GRE_2000_CW,10.33500536884208,9.927080575327416,1487.0,1210.6100727539065,1678,-48.55812459542241,68.87330292840569,2019-07-16T05:21:08Z,-48.5614163632568,-48.55484321451429,68.86320869302197,68.8834260428639,4,277,gt3r,weak,6,0.42903249736983,23.9885353600145,ATL03_20190716051841_02770403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3r_0023,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08966499_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3r_0023.h5,,CW,9.948170834245056,good data,1,"LINESTRING (-143546.95504971658 -2310340.2379425718, -143650.22506874113 -2308446.560320716)",True,[5826]
26,33,GrIS,2019,GRE_2000_CW,10.00639458036081,5.598077331272822,712.0,1464.0583378906251,4913,-47.73146676007781,69.21525661254644,2019-08-10T04:05:45Z,-47.73339572319523,-47.72954002717105,69.20958287354459,69.22095415502385,4,658,gt3l,strong,5,0.7439512138083799,13.35015626438038,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3l_0010,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_08999361_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3l_0010.h5,,CW,5.613197443930868,good data,1,"LINESTRING (-108404.94118852905 -2273515.936788858, -108485.52353903434 -2272401.1665947204)",True,[2820]
27,35,GrIS,2019,GRE_2000_CW,9.775860064739398,8.190280322412637,1438.0,1233.3334391479473,12148,-48.85074202460899,68.4349063165966,2019-06-17T06:45:10Z,-48.85381380322966,-48.8476735854198,68.42544859761544,68.44440545862273,3,1222,gt2l,strong,3,0.6020837832144817,16.136440795896704,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0017,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09022414_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2l_0017.h5,,CW,8.22590196414318,good data,1,"LINESTRING (-158644.77179602042 -2358486.3620211193, -158739.92733490467 -2356639.5810674033)",False,[]
28,37,GrIS,2019,GRE_2000_CW,9.61696288289568,14.03554829204914,1579.0,1200.5695949707012,1807,-48.568866149738426,68.90619879315793,2019-07-16T05:21:08Z,-48.5721963795601,-48.5655315404575,68.89607549877194,68.91629523238907,4,277,gt3r,weak,6,0.4645176045594169,20.6026725398094,ATL03_20190716051841_02770403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3r_0024,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09038304_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190716051841_02770403_006_02_gt3r_0024.h5,,CW,14.081746421093294,good data,1,"LINESTRING (-143751.05271404493 -2306604.2435296425, -143861.936885495 -2304620.7540076296)",True,"[5304, 6050]"
29,38,GrIS,2019,GRE_2000_CW,9.469570887271251,11.438178028905414,1775.0,1246.64388568115,14605,-48.77725991683478,68.45331820479349,2019-06-17T06:45:10Z,-48.78071167145973,-48.77381137626253,68.44257140665324,68.46406107106571,3,1222,gt3l,strong,5,0.6226334498958261,15.108657360573854,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3l_0030,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09053043_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3l_0030.h5,,CW,11.473690430464154,good data,1,"LINESTRING (-155474.3279164988 -2356833.798797094, -155587.01967262 -2354651.061185518)",True,[7000]
30,39,GrIS,2019,GRE_2000_CW,9.39760108106731,10.789318375473206,1929.0,1157.8159645385724,5861,-48.99267020950367,68.6304784478097,2019-06-17T06:45:14Z,-48.99645089936679,-48.9888878655653,68.61910969008926,68.64184713795508,3,1222,gt1r,weak,2,0.5189187322380991,18.00961794413693,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1r_0010,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09060240_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1r_0010.h5,,CW,10.832640575597878,good data,1,"LINESTRING (-162943.4186495457 -2336527.5863527902, -163062.25619289913 -2334190.2849325617)",True,"[8343, 8432, 8434]"
31,40,GrIS,2019,GRE_2000_CW,8.030572111499845,6.426149532685233,1034.0,1367.1120869140616,4419,-50.11271795593535,71.02533838952286,2019-07-20T05:13:23Z,-50.115982800372166,-50.10944705993024,71.0170457205171,71.03361950157665,4,338,gt3l,strong,5,0.3044686656882556,26.274826930311264,ATL03_20190720051023_03380403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190720051023_03380403_006_02_gt3l_0003,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09196943_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190720051023_03380403_006_02_gt3l_0003.h5,,CW,6.444771948098659,good data,1,"LINESTRING (-184771.64402339444 -2066211.215968156, -184826.75300529544 -2064716.5431798468)",True,[17951]
32,42,GrIS,2019,GRE_2000_CW,7.650251345204789,5.401664597090188,1045.0,1603.205846679686,5939,-47.67557891344994,68.45526765449827,2019-08-02T17:07:49Z,-47.67907266405636,-47.6720903209504,68.44452106823819,68.4660144583824,4,544,gt2r,weak,4,0.6537506994092906,11.60191379218301,ATL03_20190802170446_05440405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt2r_0012,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09234975_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt2r_0012.h5,,CW,5.413848802948252,good data,1,"LINESTRING (-110067.57406265498 -2357316.172055554, -110381.65906918277 -2359194.479999971)",True,"[2601, 2755]"
33,45,GrIS,2019,GRE_2000_CW,6.23013001515496,2.967736396234428,724.0,1170.4269482421855,8697,-48.98382528637959,68.6628882400615,2019-06-09T19:47:22Z,-48.98567824783908,-48.981968168293164,68.6572033143448,68.66857621652062,3,1108,gt3l,strong,5,0.4662982469163562,13.26054006411876,ATL03_20190609194422_11080305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190609194422_11080305_006_02_gt3l_0008,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09376987_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190609194422_11080305_006_02_gt3l_0008.h5,,CW,2.974445524625508,good data,1,"LINESTRING (-162287.51143076154 -2331209.1353264237, -162497.8672751975 -2332319.102937299)",True,[8053]
34,46,GrIS,2019,GRE_2000_CW,6.17407089095564,9.845655609829516,1762.0,1398.7546912231428,39725,-49.959884758237145,71.0186893671957,2019-08-18T16:33:51Z,-49.96440261316041,-49.95536791660122,71.00732690601724,71.03004139481469,4,788,gt3l,strong,5,0.5196130909108708,11.78182549804096,ATL03_20190818163128_07880405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818163128_07880405_006_02_gt3l_0011,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09382593_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818163128_07880405_006_02_gt3l_0011.h5,,CW,9.871661863899886,good data,1,"LINESTRING (-179123.39588837328 -2065623.3870069229, -179582.2748104722 -2067732.3117067958)",True,[16712]
35,47,GrIS,2019,GRE_2000_CW,6.0818487042304685,2.837503533746282,1152.0,1444.4564357910149,2835,-47.69264718206824,69.10698551722115,2019-08-10T04:05:44Z,-47.6960586122373,-47.68924572850396,69.09689528639785,69.11711670086821,4,658,gt3r,weak,6,0.1842279375025397,32.91083797763764,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0013,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09391815_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0013.h5,,CW,2.8488395250852228,good data,1,"LINESTRING (-107412.57407811534 -2285971.5765034044, -107540.43525266898 -2284216.406565274)",True,[2951]
